date,UV,exTemp,exHumid,Win_dir,Win_speed,Temp_inL(F),Temp_inL(C),Temp_inH(F),Temp_inH(C),Humi_inL(F),Humi_inL(C),Humi_inH(F),Humi_inH(C),heater_1,CirFan,Insolation,NutSol_Temp,NutSol_EC,NutSol_pH,NutSol_inTemp,NutSol_exTemp,NutSol_inHumid,NutSol_exHumid,NutSol_Insolatn,NutSol_UV,GHa01_height,GHb01_height,GHb02_height,GHb03_height,GHc01_height,GHc02_height,GHc03_height,GHd01_height,GHd02_height,GHd03_height,GHe01_height,GHe02_height,GHe03_height,GHf01_height,GHf03_height
2023-11-28 15:10,204.4,4,66.9,151.3,0.71,11.33,11.47,24.2,12.68,73.7,72.36,47.29,73.58,0,0.35,158728,15,0.47,6.54,24.24,4,47.38,66.9,155322,197.9,42.7,43.97,40.08,35.62,36.99,33.99,37.7,27.53,32.8,42.53,51.89,47.72,35.72,38.72,41.26
2023-11-28 15:20,113.3,4,67.1,150.4,0.51,11.33,11.47,22.78,12.68,73.7,72.36,49.44,73.58,0,0.35,112927,15,0.47,6.54,22.85,4,49.32,67.5,122882,133,42.84,44.12,40.14,35.7,37.06,34.06,37.84,27.63,32.91,42.63,51.99,47.78,35.78,38.78,41.35
2023-11-28 15:30,75.6,3,69.3,149.2,0.41,11.33,11.47,20.24,12.68,73.7,72.36,53.16,73.58,0,0.35,100182,15,0.5,6.56,20.33,3.1,52.94,69.3,99592,75.1,42.98,44.28,40.19,35.79,37.14,34.14,37.98,27.73,33.03,42.73,52.09,47.84,35.84,38.84,41.44
2023-11-28 15:40,80,3,68,162.8,0.51,11.33,11.47,18.72,12.68,73.7,72.36,56.41,73.58,0,0.35,103418,15,0.51,6.56,18.79,3,56.82,68.2,102239,80.9,43.12,44.43,40.25,35.87,37.21,34.21,38.12,27.84,33.15,42.84,52.18,47.9,35.9,38.9,41.53
2023-11-28 15:50,70.1,3,68.4,161.1,0.46,11.33,11.47,18.25,12.68,73.7,72.36,57.4,73.58,0,0.35,93067,15,0.5,6.56,18.26,3,57.16,68.5,97107,73.3,43.26,44.58,40.3,35.95,37.29,34.29,38.26,27.94,33.27,42.94,52.28,47.97,35.97,38.97,41.62
2023-11-28 16:00,48.6,3,69.4,157.3,0.51,11.33,11.47,17.79,12.68,73.7,72.36,59.11,73.58,0.7,0.35,64263,15,0.5,6.55,17.8,3,59.46,69.4,63975,48.5,43.4,44.74,40.36,36.04,37.37,34.37,38.4,28.05,33.39,43.05,52.38,48.03,36.03,39.03,41.71
2023-11-28 16:10,47.2,3,70.5,180.6,0.15,11.33,11.47,17.94,12.68,73.7,72.36,60.1,73.58,1,0.35,62315,15,0.51,6.55,17.92,3,60.07,70.4,63385,47.9,43.53,44.89,40.41,36.12,37.44,34.44,38.53,28.15,33.5,43.15,52.47,48.09,36.09,39.09,41.8
2023-11-28 16:20,29.8,3,72.2,211.6,0.15,11.33,11.47,18,12.68,73.7,72.36,59.75,73.58,1,0.35,39405,15,0.51,6.54,18,3,59.91,72.1,41185,31.1,43.67,45.04,40.47,36.2,37.52,34.52,38.67,28.26,33.62,43.26,52.57,48.15,36.15,39.15,41.89
2023-11-28 16:30,16.1,2.5,74,209,0.1,11.33,11.47,17.88,12.68,73.7,72.36,60.05,73.58,1,0.35,21426,15,0.5,6.54,17.89,2.4,60.1,73.8,21806,16.3,43.81,45.19,40.53,36.29,37.6,34.6,38.81,28.36,33.74,43.36,52.67,48.22,36.22,39.22,41.98
2023-11-28 16:40,11.7,2.7,74.8,251.4,0.05,11.33,11.47,17.77,12.68,73.7,72.36,60.18,73.58,1,0.35,15940,15,0.5,6.54,17.78,2.8,60.05,74.7,16183,12,43.95,45.35,40.58,36.37,37.67,34.67,38.95,28.46,33.86,43.46,52.77,48.28,36.28,39.28,42.07
2023-11-28 16:50,7.2,2.8,76.1,228.9,0.15,11.33,11.47,17.65,12.68,73.7,72.36,60.5,73.58,1,0.35,9794,15,0.52,6.54,17.66,2.8,60.37,76.2,10357,7.6,44.09,45.5,40.64,36.45,37.75,34.75,39.09,28.57,33.98,43.57,52.86,48.34,36.34,39.34,42.16
2023-11-28 17:00,4,2.1,75.6,241.4,0.05,11.33,11.47,17.52,12.68,73.7,72.36,61.67,73.58,1,0.35,5970,15,0.51,6.54,17.52,2,61.44,75.4,6009,4,44.23,45.65,40.69,36.54,37.83,34.83,39.23,28.67,34.09,43.67,52.96,48.4,36.4,39.4,42.25
2023-11-28 17:10,116.82,2.14,77.05,190.78,0.22,11.33,11.47,14.46,12.68,73.7,72.36,65.93,73.58,0.84,0.35,61358.61,13.87,0.8,6.58,8.59,2.14,32.13,77,61133.26,116.16,44.37,45.8,40.75,36.62,37.9,34.9,39.37,28.78,34.21,43.78,53.06,48.47,36.47,39.47,42.34
2023-11-28 17:20,81.88,2.1,77.64,201.15,0.16,11.33,11.47,14.86,12.68,73.7,72.36,64.84,73.58,0.89,0.35,43315.03,14.21,0.71,6.57,10.87,2,40.99,84,43935.88,124.32,44.51,45.96,40.8,36.7,37.98,34.98,39.51,28.88,34.33,43.88,53.15,48.53,36.53,39.53,42.43
2023-11-28 17:30,0,1.4,80.5,245,0,11.33,11.47,14.5,12.68,73.7,72.36,62.86,73.58,1,0.35,212,15,0.51,6.55,14.49,1.5,62.84,80.4,238,0,44.65,46.11,40.86,36.79,38.06,35.06,39.65,28.98,34.45,43.98,53.25,48.59,36.59,39.59,42.52
2023-11-28 17:40,0,0.8,82.1,245,0,11.33,11.47,14.81,12.68,73.7,72.36,62.58,73.58,1,0.35,18,15,0.51,6.56,14.8,0.8,62.63,82.1,23,0,44.78,46.26,40.91,36.87,38.13,35.13,39.78,29.09,34.57,44.09,53.35,48.65,36.65,39.65,42.61
2023-11-29 6:50,0,-1,80,253,0,11.33,11.47,12,12.68,73.7,72.36,64.73,73.58,1,0.35,26,14,0.48,6.71,12,-1,64.73,79.8,20,0,52.01,55.17,44.44,41.73,43.3,38.58,48.45,35.59,41.88,49.73,57,53.3,40.73,43.73,47.73
2023-11-29 7:00,0,-1,80.5,253,0,11.33,11.47,11.95,12.68,73.7,72.36,65.87,73.58,1,0.35,274,14,0.48,6.71,11.96,-1,65.86,80.4,238,0,52.06,55.24,44.47,41.77,43.36,38.59,48.54,35.65,41.95,49.77,57,53.36,40.77,43.77,47.77
2023-11-29 7:10,0.7,-1,81.2,253,0,11.33,11.47,11.91,12.68,73.7,72.36,65.99,73.58,1,0.35,1559,14,0.48,6.71,11.9,-1,66.07,81.3,1425,0.5,52.11,55.32,44.51,41.81,43.41,38.6,48.62,35.72,42.02,49.81,57,53.41,40.81,43.81,47.81
2023-11-29 7:20,3.1,-1,80.5,253,0,11.33,11.47,11.9,12.68,73.7,72.36,64.59,73.58,1,0.35,4713,14,0.48,6.71,11.9,-1,64.76,80.4,4454,2.9,52.16,55.4,44.54,41.85,43.47,38.62,48.7,35.78,42.09,49.85,57,53.47,40.85,43.85,47.85
2023-11-29 7:30,7,-1.3,82.6,252.9,0,11.33,11.47,11.9,12.68,73.7,72.36,64.22,73.58,1,0.35,9948,14,0.47,6.7,11.9,-1.3,64.31,82.4,9567,6.9,52.21,55.47,44.58,41.89,43.53,38.63,48.79,35.84,42.16,49.89,57,53.53,40.89,43.89,47.89
2023-11-29 7:40,12.2,-1,80.5,253,0,11.33,11.47,11.81,12.68,73.7,72.36,63.84,73.58,1,0.35,16709,14,0.47,6.71,11.8,-1,63.98,80.4,16255,11.9,52.26,55.55,44.61,41.94,43.58,38.65,48.87,35.9,42.23,49.94,57,53.58,40.94,43.94,47.94
2023-11-29 7:50,18.6,-1,82.7,253,0,11.33,11.47,11.8,12.68,73.7,72.36,63.77,73.58,1,0.35,24976,14,0.47,6.71,11.8,-1,63.97,82.3,24538,18.4,52.31,55.62,44.65,41.98,43.64,38.66,48.95,35.97,42.3,49.98,57,53.64,40.98,43.98,47.98
2023-11-29 8:00,24.9,-1.7,84.1,252.9,0,11.33,11.47,11.8,12.68,73.7,72.36,63.77,73.58,1,0.35,33028,14,0.47,6.71,11.8,-1.7,63.66,83.9,32491,24.4,52.36,55.7,44.68,42.02,43.69,38.67,49.04,36.03,42.36,50.02,57,53.69,41.02,44.02,48.02
2023-11-29 8:10,30.7,-1.2,85.1,252.9,0,11.33,11.47,11.83,12.68,73.7,72.36,64.66,73.58,1,0.35,40618,14,0.47,6.71,11.83,-1.3,64.56,85.1,40039,30.3,52.4,55.78,44.72,42.06,43.75,38.69,49.12,36.09,42.43,50.06,57,53.75,41.06,44.06,48.06
2023-11-29 8:20,52.9,-0.7,82,252.4,0,11.33,11.47,12.03,12.68,73.7,72.36,66.17,73.58,1,0.35,70415,14,0.47,6.71,12.02,-0.7,66.04,82.4,68992,51.8,52.45,55.85,44.75,42.1,43.8,38.7,49.2,36.15,42.5,50.1,57,53.8,41.1,44.1,48.1
2023-11-29 8:30,65,0,78.4,252,0,11.33,11.47,12.64,12.68,73.7,72.36,64.39,73.58,1,0.35,86569,14,0.47,6.71,12.61,0,64.57,78.3,85803,64.6,52.5,55.93,44.79,42.14,43.86,38.71,49.29,36.22,42.57,50.14,57,53.86,41.14,44.14,48.14
2023-11-29 8:40,78.4,0,78.9,252.3,0.05,11.33,11.47,13.42,12.68,73.7,72.36,62.09,73.58,1,0.35,103769,14,0.47,6.71,13.4,0,62.31,78.9,102673,77.4,52.55,56.01,44.82,42.19,43.91,38.73,49.37,36.28,42.64,50.19,57,53.91,41.19,44.19,48.19
2023-11-29 8:50,92.7,0.4,77.3,255.9,0,11.33,11.47,14.26,12.68,73.7,72.36,60.51,73.58,1,0.35,122102,14,0.47,6.71,14.21,0.4,60.48,77.4,121327,91.8,52.6,56.08,44.86,42.23,43.97,38.74,49.45,36.34,42.71,50.23,57,53.97,41.23,44.23,48.23
2023-11-29 9:00,127.1,1,74.5,227.9,0.15,11.33,11.47,15.41,12.68,73.7,72.36,61.36,73.58,1,0.35,138882,14,0.5,6.67,15.36,1,61.36,74.6,138073,124.5,52.65,56.16,44.89,42.27,44.03,38.76,49.54,36.4,42.78,50.27,57,54.03,41.27,44.27,48.27
2023-11-29 9:10,174.5,1,73.5,208.9,0.1,11.33,11.47,16.9,12.68,73.7,72.36,59.56,73.58,1,0.35,152868,13.7,0.5,6.54,16.83,1,59.72,73.6,150819,168.3,52.7,56.24,44.93,42.31,44.08,38.77,49.62,36.47,42.85,50.31,57,54.08,41.31,44.31,48.31
2023-11-29 9:20,246.9,1,72.8,178.5,0.26,11.33,11.47,18.54,12.68,73.7,72.36,56.86,73.58,1,0.35,173934,13,0.5,6.55,18.45,1,56.87,72.8,172520,241.6,52.74,56.31,44.96,42.35,44.14,38.78,49.7,36.53,42.92,50.35,57,54.14,41.35,44.35,48.35
2023-11-29 9:30,210.5,1,71.1,200.4,0.31,11.33,11.47,19.45,12.68,73.7,72.36,54.81,73.58,1,0.35,163586,13,0.49,6.54,19.45,1,54.89,71,163772,211.3,52.79,56.39,44.99,42.39,44.19,38.8,49.79,36.59,42.99,50.39,57,54.19,41.39,44.39,48.39
2023-11-29 9:40,418.3,1,71.4,157.1,0.41,11.33,11.47,20.35,12.68,73.7,72.36,52.84,73.58,1,0.35,224804,13,0.49,6.54,20.27,1,53.11,71.5,221988,408.9,52.84,56.46,45.03,42.44,44.25,38.81,49.87,36.65,43.06,50.44,57,54.25,41.44,44.44,48.44
2023-11-29 9:50,493.5,1.6,70.4,159.2,0.92,11.33,11.47,21.9,12.68,73.7,72.36,51.27,73.58,1,0.35,246786,13,0.49,6.54,21.82,1.6,51.01,70.6,242622,478.8,52.89,56.54,45.06,42.48,44.3,38.83,49.95,36.72,43.13,50.48,57,54.3,41.48,44.48,48.48
2023-11-29 10:00,669.7,2,67.7,108.7,0.36,11.33,11.47,23.41,12.68,73.7,72.36,49,73.58,0.9,0.35,297275,13,0.5,6.53,23.3,2,49.35,67.9,295561,662.8,52.94,56.62,45.1,42.52,44.36,38.84,50.04,36.78,43.2,50.52,57,54.36,41.52,44.52,48.52
2023-11-29 10:10,678.1,2.2,65.8,208.7,0.31,11.33,11.47,24.86,12.68,73.7,72.36,46.67,73.58,0,0.35,299620,13,0.49,6.53,24.8,2.1,46.81,66,305375,698.6,52.99,56.69,45.13,42.56,44.41,38.85,50.12,36.84,43.27,50.56,57,54.41,41.56,44.56,48.56
2023-11-29 10:20,432.4,2.2,65.4,192.6,0.51,11.33,11.47,24.46,12.68,73.7,72.36,47.25,73.58,0,0.35,228198,13,0.49,6.53,24.51,2.3,47.43,65.2,247079,496.7,53.04,56.77,45.17,42.6,44.47,38.87,50.2,36.9,43.34,50.6,57,54.47,41.6,44.6,48.6
2023-11-29 10:30,644.9,2.9,63.3,195.9,0.46,11.33,11.47,24.58,12.68,73.7,72.36,46.89,73.58,0,0.35,290179,13,0.49,6.53,24.57,2.9,46.93,63.4,291261,649.2,53.08,56.85,45.2,42.64,44.53,38.88,50.29,36.97,43.41,50.64,57,54.53,41.64,44.64,48.64
2023-11-29 10:40,577.8,3,62.3,147.5,0.71,11.33,11.47,24.73,12.68,73.7,72.36,47.06,73.58,0,0.35,270628,13,0.49,6.53,24.72,3,46.95,62.6,273741,588,53.13,56.92,45.24,42.69,44.58,38.9,50.37,37.03,43.48,50.69,57,54.58,41.69,44.69,48.69
2023-11-29 10:50,629.7,3,61.7,243.9,0.36,11.33,11.47,24.49,12.68,73.7,72.36,46.83,73.58,0,0.35,285873,13,0.49,6.55,24.52,3,46.63,61.8,270504,578.2,53.18,57,45.27,42.73,44.64,38.91,50.45,37.09,43.55,50.73,57,54.64,41.73,44.73,48.73
2023-11-29 11:00,694.2,3.5,61.1,223.5,0.31,11.33,11.47,24.41,12.68,73.7,72.36,48.06,73.58,0,0.35,303834,13,0.49,6.53,24.4,3.6,47.96,61.2,298390,675.5,53.23,57.08,45.31,42.77,44.69,38.92,50.54,37.15,43.61,50.77,57,54.69,41.77,44.77,48.77
2023-11-29 11:10,931.4,4,59.9,160.8,0.61,11.33,11.47,25.5,12.68,73.7,72.36,43.41,73.58,0,0.35,372279,13,0.49,6.53,25.68,4,44.29,60.1,367437,914.2,53.28,57.15,45.34,42.81,44.75,38.94,50.62,37.22,43.68,50.81,57,54.75,41.81,44.81,48.81
2023-11-29 11:20,1064.1,4.1,60,213,0.31,11.33,11.47,21.24,12.68,73.7,72.36,41.69,73.58,0.8,0.35,411516,14,0.53,6.53,21.22,4.1,41.03,59.6,407522,1050.3,53.33,57.23,45.38,42.85,44.8,38.95,50.7,37.28,43.75,50.85,57,54.8,41.85,44.85,48.85
2023-11-29 11:30,736.6,4.6,60,192.8,0.46,11.33,11.47,25.41,12.68,73.7,72.36,43.27,73.58,0,0.35,316612,14,0.52,6.54,25.29,4.7,43.65,60,328495,779.4,53.38,57.31,45.41,42.89,44.86,38.96,50.79,37.34,43.82,50.89,57,54.86,41.89,44.89,48.89
2023-11-29 11:40,407.8,4.3,60.9,238.1,0.31,11.33,11.47,21.67,12.68,73.7,72.36,39.28,73.58,0,0.35,221701,14,0.52,6.54,21.81,4.3,38.94,60.9,225058,419.1,53.42,57.38,45.45,42.94,44.91,38.98,50.87,37.4,43.89,50.94,57,54.91,41.94,44.94,48.94
2023-11-29 11:50,889.6,4.7,60.2,191.3,0.1,11.33,11.47,22.39,12.68,73.7,72.36,46.47,73.58,0,0.35,359561,14,0.52,6.53,22.24,4.7,46.64,60,349521,854.5,53.47,57.46,45.48,42.98,44.97,38.99,50.95,37.47,43.96,50.98,57,54.97,41.98,44.98,48.98
2023-11-29 12:00,893.5,5,59.4,189.7,0.31,11.33,11.47,25.16,12.68,73.7,72.36,39.85,73.58,0,0.35,361100,14,0.52,6.53,25.43,5,40.09,59.5,358013,882.3,53.52,57.53,45.52,43.02,45.03,39.01,51.04,37.53,44.03,51.02,57,55.03,42.02,45.02,49.02
2023-11-29 12:10,988.8,5,59.9,204.3,0.31,11.33,11.47,22.54,12.68,73.7,72.36,42.1,73.58,0,0.35,389769,14,0.52,6.53,22.35,5,41.9,60,381131,959.6,53.57,57.61,45.55,43.06,45.08,39.02,51.12,37.59,44.1,51.06,57,55.08,42.06,45.06,49.06
2023-11-29 12:20,1118.5,5.5,59.8,212.5,0.77,11.33,11.47,24.63,12.68,73.7,72.36,38.41,73.58,0,0.35,430106,14,0.52,6.53,24.83,5.5,38.3,59.6,442069,1158,53.62,57.69,45.59,43.1,45.14,39.03,51.2,37.65,44.17,51.1,57,55.14,42.1,45.1,49.1
2023-11-29 12:30,987.9,5.9,60.2,198.5,0.41,11.33,11.47,22.77,12.68,73.7,72.36,43.07,73.58,0,0.35,389571,14,0.52,6.53,22.6,5.8,43.02,60.2,388250,982.5,53.67,57.76,45.62,43.14,45.19,39.05,51.29,37.72,44.24,51.14,57,55.19,42.14,45.14,49.14
2023-11-29 12:40,755.7,5.6,61,158.8,0.77,11.33,11.47,25.34,12.68,73.7,72.36,42.76,73.58,0,0.35,321554,14,0.52,6.53,25.3,5.6,42.95,60.8,317575,740.6,53.72,57.84,45.65,43.19,45.25,39.06,51.37,37.78,44.31,51.19,57,55.25,42.19,45.19,49.19
2023-11-29 12:50,831.6,5.7,59.6,196.3,0.36,11.33,11.47,25.73,12.68,73.7,72.36,43.59,73.58,0,0.35,343128,14,0.52,6.53,25.7,5.6,43.86,59.9,336831,808.9,53.76,57.92,45.69,43.23,45.3,39.08,51.45,37.84,44.38,51.23,57,55.3,42.23,45.23,49.23
2023-11-29 13:00,574.7,6,59.9,194.8,0.41,11.33,11.47,22.21,12.68,73.7,72.36,39.81,73.58,0,0.35,269592,14,0.52,6.53,22.44,6,39.33,59.7,270118,576.1,53.81,57.99,45.72,43.27,45.36,39.09,51.54,37.9,44.45,51.27,57,55.36,42.27,45.27,49.27
2023-11-29 13:10,510.2,5.5,61.4,156.4,0.36,11.33,11.47,21.26,12.68,73.7,72.36,46.77,73.58,0,0.35,252018,14,0.52,6.53,21.24,5.5,46.75,61.4,249960,503.6,53.86,58.07,45.76,43.31,45.41,39.1,51.62,37.97,44.52,51.31,57,55.41,42.31,45.31,49.31
2023-11-29 13:20,383.5,6,61.8,175.8,0.46,11.33,11.47,21.54,12.68,73.7,72.36,49.29,73.58,0,0.35,214662,14,0.52,6.51,21.57,6,48.84,61.7,221163,405,53.91,58.15,45.79,43.35,45.47,39.12,51.7,38.03,44.59,51.35,57,55.47,42.35,45.35,49.35
2023-11-29 13:30,131.3,6,63.4,132.2,0.82,11.33,11.47,20.62,12.68,73.7,72.36,51.3,73.58,0.1,0.35,129191,14,0.52,6.51,20.69,6,51.62,63.7,135522,141.3,53.96,58.22,45.83,43.39,45.53,39.13,51.79,38.09,44.66,51.39,57,55.53,42.39,45.39,49.39
2023-11-29 13:40,39.2,5.1,66.2,72.9,0.92,11.33,11.47,19.02,12.68,73.7,72.36,55.86,73.58,1,0.35,51555,14,0.52,6.51,19.04,5.2,55.46,65.9,50921,38.8,54.01,58.3,45.86,43.44,45.58,39.15,51.87,38.15,44.73,51.44,57,55.58,42.44,45.44,49.44
2023-11-29 13:50,56.1,5,69.6,139.2,0.66,11.33,11.47,18.69,12.68,73.7,72.36,56.39,73.58,1,0.35,74009,14,0.52,6.5,18.69,5,56.3,69.6,70552,53.5,54.06,58.37,45.9,43.48,45.64,39.16,51.95,38.22,44.8,51.48,57,55.64,42.48,45.48,49.48
2023-11-29 14:00,34.9,5,69.8,118.1,0.36,11.33,11.47,17.99,12.68,73.7,72.36,57.82,73.58,1,0.35,46081,14,0.52,6.49,18.04,5,57.51,70.1,50245,38,54.11,58.45,45.93,43.52,45.69,39.17,52.04,38.28,44.86,51.52,57,55.69,42.52,45.52,49.52
2023-11-29 14:10,20.2,5,69.8,148.9,0.36,11.33,11.47,17.93,12.68,73.7,72.36,59.78,73.58,1,0.35,26902,14,0.52,6.49,17.92,5,59.85,69.8,27485,20.6,54.15,58.53,45.97,43.56,45.75,39.19,52.12,38.34,44.93,51.56,57,55.75,42.56,45.56,49.56
2023-11-29 14:20,14.7,5,70.6,222.1,0.26,11.33,11.47,18.08,12.68,73.7,72.36,59.45,73.58,1,0.35,19948,14,0.52,6.48,18.09,5,59.54,70.6,20259,15,54.2,58.6,46,43.6,45.8,39.2,52.2,38.4,45,51.6,57,55.8,42.6,45.6,49.6
2023-11-29 14:30,14.5,5,72.2,159.9,0.31,11.33,11.47,18.06,12.68,73.7,72.36,59.77,73.58,1,0.35,19494,14,0.52,6.48,18.07,5,59.83,72.6,19569,14.6,54.25,58.68,46.04,43.64,45.86,39.21,52.29,38.47,45.07,51.64,57,55.86,42.64,45.64,49.64
2023-11-29 14:40,14.5,4.4,77.7,199.6,0.46,11.33,11.47,17.93,12.68,73.7,72.36,59.89,73.58,1,0.35,19486,14,0.52,6.48,17.94,4.5,60.01,76.9,19343,14.4,54.3,58.76,46.07,43.69,45.91,39.23,52.37,38.53,45.14,51.69,57,55.91,42.69,45.69,49.69
2023-11-29 14:50,11.5,4,85.2,273.4,0.15,11.33,11.47,17.74,12.68,73.7,72.36,60.51,73.58,1,0.35,15555,14,0.52,6.48,17.75,4,60.45,84.8,15965,11.8,54.35,58.83,46.11,43.73,45.97,39.24,52.45,38.59,45.21,51.73,57,55.97,42.73,45.73,49.73
2023-11-29 15:00,7,3,89.6,268.4,0,11.33,11.47,17.53,12.68,73.7,72.36,61.56,73.58,1,0.35,9481,14,0.52,6.48,17.54,3.1,61.53,89.4,9946,7.4,54.4,58.91,46.14,43.77,46.03,39.26,52.54,38.65,45.28,51.77,57,56.03,42.77,45.77,49.77
2023-11-29 15:10,7.8,3,91.5,195.9,0.1,11.33,11.47,17.37,12.68,73.7,72.36,62.31,73.58,1,0.35,10820,14,0.52,6.48,17.37,3,62.31,91.5,10553,7.6,54.45,58.99,46.18,43.81,46.08,39.27,52.62,38.72,45.35,51.81,57,56.08,42.81,45.81,49.81
2023-11-29 15:20,13.2,3,92.4,226.4,0,11.33,11.47,17.23,12.68,73.7,72.36,63.08,73.58,1,0.35,17463,14,0.52,6.48,17.24,3,63,92.5,16581,12.2,54.49,59.06,46.21,43.85,46.14,39.28,52.7,38.78,45.42,51.85,57,56.14,42.85,45.85,49.85
2023-11-29 15:30,19.2,3,93.8,233,0,11.33,11.47,17.1,12.68,73.7,72.36,63.73,73.58,1,0.35,25590,14,0.52,6.51,17.11,3,63.76,93.6,26301,19.8,54.54,59.14,46.24,43.89,46.19,39.3,52.79,38.84,45.49,51.89,57,56.19,42.89,45.89,49.89
2023-11-29 15:40,12.2,3,94,232.5,0,11.33,11.47,16.99,12.68,73.7,72.36,64.46,73.58,1,0.35,16653,14,0.52,6.51,17,3,64.38,94,17625,12.9,54.59,59.21,46.28,43.94,46.25,39.31,52.87,38.9,45.56,51.94,57,56.25,42.94,45.94,49.94
2023-11-29 15:50,7.3,3,94.3,230,0,11.33,11.47,16.87,12.68,73.7,72.36,64.8,73.58,1,0.35,9954,14,0.52,6.5,16.87,3,64.74,94.3,9675,7,54.64,59.29,46.31,43.98,46.3,39.33,52.95,38.97,45.63,51.98,57,56.3,42.98,45.98,49.98
2023-11-29 16:00,10.8,3.4,93.4,218.3,0,11.33,11.47,16.75,12.68,73.7,72.36,65.05,73.58,1,0.35,14999,14,0.52,6.5,16.76,3.3,64.99,93.6,14260,10.3,54.69,59.37,46.35,44.02,46.36,39.34,53.04,39.03,45.7,52.02,57,56.36,43.02,46.02,50.02
2023-11-29 16:10,19.4,3,93.9,218.8,0,11.33,11.47,16.7,12.68,73.7,72.36,65.09,73.58,1,0.35,25961,14,0.52,6.5,16.69,3,65.13,93.8,25696,19.2,54.74,59.44,46.38,44.06,46.41,39.35,53.12,39.09,45.77,52.06,57,56.41,43.06,46.06,50.06
2023-11-29 16:20,10.5,3,94.3,218,0,11.33,11.47,16.6,12.68,73.7,72.36,65.24,73.58,1,0.35,14622,14,0.53,6.49,16.6,3,65.29,94.2,14551,10.8,54.79,59.52,46.42,44.1,46.47,39.37,53.2,39.15,45.84,52.1,57,56.47,43.1,46.1,50.1
2023-11-29 16:30,21,3,94.3,214.8,0,11.33,11.47,16.6,12.68,73.7,72.36,65,73.58,0.8,0.35,28021,14,0.53,6.49,16.6,3,64.99,94.3,28080,21.1,54.83,59.6,46.45,44.14,46.53,39.38,53.29,39.22,45.91,52.14,57,56.53,43.14,46.14,50.14
2023-11-29 16:40,12.3,3,94,211.1,0,11.33,11.47,16.47,12.68,73.7,72.36,64.58,73.58,0,0.35,16683,14,0.52,6.49,16.47,3,64.72,94,17320,12.9,54.88,59.67,46.49,44.19,46.58,39.4,53.37,39.28,45.98,52.19,57,56.58,43.19,46.19,50.19
2023-11-29 16:50,2.6,3,95,211,0,11.33,11.47,16.07,12.68,73.7,72.36,65.31,73.58,0,0.35,3876,14,0.52,6.5,16.09,3,65.14,94.9,4412,3,54.93,59.75,46.52,44.23,46.64,39.41,53.45,39.34,46.05,52.23,57,56.64,43.23,46.23,50.23
2023-11-29 17:00,1.3,3,95,210.5,0.05,11.33,11.47,15.64,12.68,73.7,72.36,67,73.58,0,0.35,2331,14,0.52,6.5,15.67,3,66.67,95,2052,1,54.98,59.83,46.56,44.27,46.69,39.42,53.54,39.4,46.11,52.27,57,56.69,43.27,46.27,50.27
2023-11-29 17:10,2.2,3,95,211.2,0,11.33,11.47,15.19,12.68,73.7,72.36,68.5,73.58,0.1,0.35,3523,14,0.52,6.5,15.24,3,68.44,95,3710,2.4,55.03,59.9,46.59,44.31,46.75,39.44,53.62,39.47,46.18,52.31,57,56.75,43.31,46.31,50.31
2023-11-29 17:20,0.2,3,95.1,211.8,0,11.33,11.47,14.67,12.68,73.7,72.36,68.6,73.58,1,0.35,690,14,0.53,6.49,14.68,3,68.68,95,810,0.3,55.08,59.98,46.63,44.35,46.8,39.45,53.7,39.53,46.25,52.35,57,56.8,43.35,46.35,50.35
2023-11-29 17:30,0,3,95.6,142.1,0.36,11.33,11.47,14.48,12.68,73.7,72.36,69.16,73.58,1,0.35,21,14,0.52,6.51,14.49,3,68.99,95.8,28,0,55.13,60.06,46.66,44.39,46.86,39.46,53.79,39.59,46.32,52.39,57,56.86,43.39,46.39,50.39
2023-11-30 6:50,0,-5,60.6,95.3,0.41,11.33,11.47,9.39,12.68,73.7,72.36,59.01,73.58,1,0.35,25,13,0.5,6.61,9.4,-5,59.21,60.7,20,0,58.73,64.15,49.15,47.15,49.86,40.58,57.86,44.3,49.29,54.29,58.73,59.29,46.44,50.01,54.88
2023-11-30 7:00,0,-5,59,125,0.41,11.33,11.47,9.32,12.68,73.7,72.36,59.77,73.58,1,0.35,254,13,0.5,6.62,9.32,-5,59.57,59.2,226,0,58.77,64.18,49.18,47.18,49.88,40.59,57.88,44.36,49.29,54.29,58.77,59.29,46.47,50.06,54.95
2023-11-30 7:10,0.5,-5,59,130.8,0.2,11.33,11.47,9.25,12.68,73.7,72.36,59.54,73.58,1,0.35,1501,13,0.49,6.62,9.25,-5,59.42,59,1371,0.5,58.81,64.21,49.21,47.21,49.91,40.6,57.91,44.41,49.3,54.3,58.81,59.3,46.51,50.11,55.02
2023-11-30 7:20,3.3,-5,58.1,161.9,0.2,11.33,11.47,9.18,12.68,73.7,72.36,58.95,73.58,1,0.35,4936,13,0.48,6.62,9.2,-5,59.23,58.3,4631,3.1,58.85,64.23,49.23,47.23,49.93,40.62,57.93,44.47,49.31,54.31,58.85,59.31,46.54,50.16,55.09
2023-11-30 7:30,7.5,-5,57.7,96.6,0.31,11.33,11.47,9.1,12.68,73.7,72.36,59.62,73.58,1,0.35,10404,13,0.48,6.62,9.1,-5,59.75,57.9,10102,7.1,58.89,64.26,49.26,47.26,49.95,40.63,57.95,44.53,49.32,54.32,58.89,59.32,46.58,50.21,55.16
